Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
2;1104122;2НДФЛ;Покупка недвижимости/ строительство;1;0.46;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;25;44;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104142;Форма банка (без печати работодателя);Покупка автомобиля;1;0.27;мужской;0;0;среднее-специальное;менеджер среднего звена;< 50;0;63;26;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.0142857143;0;0;0;0;0.1666666667;1;5;69;6;0;0;10;44;1;0;0;0;0;0;0
2;1104162;2НДФЛ;Ремонт;1;0.49;женский;1;0;высшее;специалист;< 50;0;28;33;Торговля;ООО;женат / замужем;3;3;3;2;2;0.0867768595;0;1;0;0;0.2857142857;4;10;221;14;2;0;3;88;1;1;1;1;1;0;0
2;1104182;Поступление зарплаты на счет;Отпуск;1;0.31;мужской;0;0;высшее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104202;Поступление зарплаты на счет;Покупка автомобиля;0;0.14;мужской;0;0;высшее;специалист;>250;0;20;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104222;2НДФЛ;Покупка недвижимости/ строительство;0;0.39;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;1;181;34;Другое;Государственное предприятие;женат / замужем;3;3;3;1;0;0.011299435;1;0;0;0;0.2857142857;2;5;175;7;1;2;30;102;1;0;0;0;0;0;0
2;1104242;2НДФЛ;Ремонт;1;0.45;женский;1;0;высшее;специалист;>250;3;117;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104262;Форма банка (без печати работодателя);Ремонт;1;0.17;женский;0;0;высшее;специалист;>250;0;131;35;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104282;Форма банка (без печати работодателя);Покупка мебели;1;0.59;мужской;1;0;высшее;менеджер среднего звена;< 50;0;46;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104302;Форма банка (без печати работодателя);Ремонт;1;0.43;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;196;41;Другое;ЗАО;женат / замужем;2;2;1;1;1;0;0;1;0;0;0.6666666667;4;2;91;6;1;2;3;85;0;0;0;0;0;0;0
2;1104322;Свободная форма с печатью работодателя;Ремонт;1;0.48;мужской;1;0;высшее;менеджер высшего звена;< 50;1;63;54;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104342;Поступление зарплаты на счет;Ремонт;1;0.44;мужской;0;0;высшее;специалист;>250;1;37;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104362;Поступление зарплаты на счет;Ремонт;1;0.04;мужской;1;0;высшее;рабочий;>250;0;6;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104382;Поступление зарплаты на счет;Ремонт;1;0.11;женский;0;0;высшее;торговый представитель;>250;0;83;38;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.0196078431;0;0;0;0;0;0;4;50;4;0;1;51;91;1;0;0;0;0;0;0
2;1104402;2НДФЛ;Покупка мебели;0;0.29;мужской;1;0;высшее;менеджер среднего звена;>250;3;52;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104422;Свободная форма с печатью работодателя;Другое;1;0.27;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104442;Свободная форма с печатью работодателя;Ремонт;1;0.26;мужской;0;0;высшее;менеджер высшего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104462;Форма банка (без печати работодателя);Покупка бытовой техники;0;0.37;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;0;130;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104482;2НДФЛ;Ремонт;1;0.21;мужской;0;0;высшее;вспомогательный персонал;>250;0;45;30;Другое;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;15;1;0;0;35;35;0;0;0;0;0;0;0
2;1104502;Поступление зарплаты на счет;Покупка мебели;1;0.56;женский;1;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104522;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;специалист;>250;0;41;29;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104542;2НДФЛ;Ремонт;0;0.59;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;65;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104562;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;специалист;>250;0;12;44;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104582;Поступление зарплаты на счет;Покупка автомобиля;0;0.45;женский;0;0;незаконченное высшее;специалист;>250;0;6;24;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.0540540541;0;0;0;0;0.25;1;3;70;4;0;0;25;46;1;0;0;0;0;0;0
2;1104602;2НДФЛ;Ремонт;1;0.49;женский;2;0;среднее-специальное;вспомогательный персонал;>250;0;6;37;Другое;ОАО;холост / не замужем;2;1;1;0;0;0.0082644628;0;0;0;0;0.1111111111;1;8;120;9;1;0;10;71;1;0;0;0;0;0;0
2;1104622;2НДФЛ;Покупка мебели;1;0.21;мужской;0;0;высшее;менеджер среднего звена;>250;3;174;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104642;2НДФЛ;Покупка автомобиля;1;0.59;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104662;2НДФЛ;Ремонт;1;0.47;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104682;Форма банка (без печати работодателя);Ремонт;1;0.19;женский;1;0;высшее;менеджер среднего звена;>250;0;58;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104702;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;0;0;высшее;вспомогательный персонал;< 50;0;128;48;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104722;Форма банка (без печати работодателя);Покупка автомобиля;1;0.37;женский;2;0;высшее;менеджер среднего звена;>250;0;7;37;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.4444444444;4;5;85;9;2;0;15;96;0;0;0;0;0;0;0
2;1104742;Поступление зарплаты на счет;Ремонт;0;0.2;мужской;0;0;среднее-специальное;специалист;>250;0;34;25;Торговля;ЗАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;7;63;7;0;1;12;72;0;0;0;0;0;0;0
2;1104762;Поступление зарплаты на счет;Ремонт;1;0.16;мужской;1;0;среднее-специальное;рабочий;>250;0;30;30;Другое;ЗАО;повторный брак;3;1;0;0;0;0.3064516129;0;1;0;0;0.25;1;3;43;4;1;0;4;89;1;1;1;1;1;1;1
2;1104782;Свободная форма с печатью работодателя;Ремонт;1;0.46;женский;0;0;высшее;специалист;>250;3;58;28;Торговля;ООО;женат / замужем;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;
2;1104802;Форма банка (без печати работодателя);Покупка автомобиля;1;0.36;женский;1;0;высшее;специалист;< 50;0;6;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104822;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;женский;0;0;среднее-специальное;вспомогательный персонал;>250;1;65;52;Другое;ООО;холост / не замужем;0;0;0;0;0;0.0540540541;0;0;0;0;0;0;7;70;7;0;2;13;87;1;0;0;0;0;0;0
2;1104842;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104862;Поступление зарплаты на счет;Ремонт;1;0.22;мужской;0;0;высшее;специалист;>250;0;47;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104882;Форма банка (без печати работодателя);Ремонт;1;0.47;мужской;0;0;незаконченное высшее;менеджер среднего звена;< 50;0;14;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104902;Поступление зарплаты на счет;Ремонт;1;0.55;мужской;2;0;среднее-специальное;рабочий;>250;1;36;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104922;Форма банка (без печати работодателя);Ремонт;0;0.06;женский;0;0;высшее;менеджер высшего звена;< 50;0;68;42;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104942;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;0;0;высшее;торговый представитель;>250;0;49;28;Торговля;ООО;женат / замужем;1;1;1;1;1;0;1;0;0;0;0.4;2;3;75;5;1;0;40;77;0;0;0;0;0;0;0
2;1104962;Поступление зарплаты на счет;Ремонт;1;0.17;мужской;0;0;среднее;рабочий;>250;0;173;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104982;Форма банка (без печати работодателя);Ремонт;0;0.39;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;118;30;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1105002;2НДФЛ;Покупка недвижимости/ строительство;0;0.26;мужской;1;0;высшее;специалист;>250;0;38;29;Другое;Государственное предприятие;женат / замужем;2;2;2;2;2;0.075;0;1;0;0;0.1111111111;1;8;37;9;1;2;5;62;1;1;1;1;0;0;0
2;1105022;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.26;мужской;1;0;высшее;специалист;< 50;0;93;41;Другое;ООО;женат / замужем;0;0;0;0;0;0.0151515152;0;0;0;0;0;0;4;65;4;0;2;24;90;1;0;0;0;0;0;0
2;1105042;Форма банка (без печати работодателя);Отпуск;1;0.25;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1105062;Форма банка (без печати работодателя);Покупка автомобиля;1;0.29;мужской;2;0;незаконченное высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1105082;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;специалист;>250;1;176;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1105102;Форма банка (без печати работодателя);Ремонт;1;0.33;женский;2;0;среднее-специальное;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1105122;Форма банка (без печати работодателя);Ремонт;0;0.1;мужской;0;0;высшее;специалист;< 50;0;8;25;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.2380952381;0;0;0;0;1;1;0;16;1;1;0;20;20;1;0;0;0;0;0;0
2;1105142;Форма банка (без печати работодателя);Покупка мебели;1;0.28;женский;1;0;высшее;специалист;< 50;0;10;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1105162;Поступление зарплаты на счет;Ремонт;0;0.3;мужской;0;0;высшее;специалист;>250;0;16;26;Информационные технологии;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
2;1105182;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.41;мужской;0;0;высшее;специалист;>250;1;37;25;Информационные технологии;ООО;женат / замужем;2;1;1;1;1;0;1;0;0;0;0.4;2;3;75;5;1;0;8;42;0;0;0;0;0;0;0
